,article_id,title,field,pub_date,citations,author_count,open_access,funding_source
28702,28703,Article_28703,Chemistry,2023-03-12,3,9,True,Government
28703,28704,Article_28704,Computer Science,2017-01-01,24,4,False,Foundation
28704,28705,Article_28705,Biology,2023-10-26,4,10,False,University
28705,28706,Article_28706,Economics,2022-01-11,13,5,False,Industry
28706,28707,Article_28707,Biology,2017-06-05,145,8,False,nan
28707,28708,Article_28708,Chemistry,2023-11-11,2,5,False,Government
28708,28709,Article_28709,Chemistry,2023-02-05,1,6,False,Government
28709,28710,Article_28710,Chemistry,2021-10-01,87,7,False,Government
28710,28711,Article_28711,Chemistry,2021-08-17,17,2,False,Government
28711,28712,Article_28712,Biology,2023-09-15,4,5,False,Government
28712,28713,Article_28713,Chemistry,2017-10-13,10,6,False,nan
28713,28714,Article_28714,Physics,2018-09-01,9,7,True,University
28714,28715,Article_28715,Psychology,2021-12-07,8,3,True,nan
28715,28716,Article_28716,Computer Science,2019-08-12,81,7,False,University
28716,28717,Article_28717,Chemistry,2015-08-07,3,4,False,Foundation
28717,28718,Article_28718,Chem,2019-03-02,8,6,False,nan
28718,28719,Article_28719,Computer Science,2021-04-15,2,5,False,University
28719,28720,Article_28720,Computer Science,2021-05-10,9,3,False,Government
28720,28721,Article_28721,Computer Science,2021-08-12,4,5,True,Government
28721,28722,Article_28722,Economics,2017-04-08,18,3,False,Government
28722,28723,Article_28723,Physics,2015-07-16,9,4,False,Government
28723,28724,Article_28724,Chemistry,2019-08-25,27,7,True,nan
28724,28725,Article_28725,Economics,2020-05-27,79,4,True,Government
28725,28726,Article_28726,Economics,2022-04-12,2,7,False,Government
28726,28727,Article_28727,Chemistry,2022-04-03,14,8,True,Government
28727,28728,Article_28728,Physics,2016-10-30,1,3,True,nan
28728,28729,Article_28729,Physics,2020-05-14,13,11,False,nan
28729,28730,Article_28730,Chemistry,2016-12-10,26,2,True,University
28730,28731,Article_28731,Chemistry,2015-03-31,7,4,False,nan
28731,28732,Article_28732,Computer Science,2024-04-08,21,6,True,Government
28732,28733,Article_28733,Biology,2016-12-22,19,7,True,Industry
28733,28734,Article_28734,Biology,2022-06-13,27,3,False,Government
28734,28735,Article_28735,Physics,2017-08-16,2,2,False,University
28735,28736,Article_28736,Physics,2018-01-24,55,5,False,University
28736,28737,Article_28737,Psychology,2023-05-16,7,6,True,University
28737,28738,Article_28738,Chemistry,2019-10-20,1,5,False,University
28738,28739,Article_28739,Biology,2019-10-16,3,5,False,Government
28739,28740,Article_28740,Psychology,2021-05-26,2,8,True,Government
28740,28741,Article_28741,Physics,2018-02-16,5,3,False,Foundation
28741,28742,Article_28742,Economics,2015-02-18,3,11,False,Government
28742,28743,Article_28743,Psychology,2022-01-15,1,8,False,nan
28743,28744,Article_28744,Bio,2021-04-20,1,5,True,nan
28744,28745,Article_28745,Biology,2021-01-06,11,7,False,Government
28745,28746,Article_28746,Computer Science,2015-11-08,89,4,False,nan
28746,28747,Article_28747,Psychology,2016-10-26,14,7,False,Industry
28747,28748,Article_28748,Physics,2019-07-23,5,6,True,University
28748,28749,Article_28749,Biology,2015-07-21,2,7,True,Government
28749,28750,Article_28750,Computer Science,2024-06-07,2,6,False,nan
28750,28751,Article_28751,Economics,2019-08-25,8,8,True,Industry
28751,28752,Article_28752,Physics,2024-06-22,9,3,False,Government
28752,28753,Article_28753,Chem,2017-02-23,26,4,True,Foundation
28753,28754,Article_28754,Physics,2016-10-02,7,5,False,Foundation
28754,28755,Article_28755,Biology,2016-04-06,85,4,True,Industry
28755,28756,Article_28756,Psychology,2021-09-18,1,3,True,Foundation
28756,28757,Article_28757,Biology,2017-10-26,2,6,True,Industry
28757,28758,Article_28758,Economics,2022-11-30,21,6,False,nan
28758,28759,Article_28759,Economics,2020-09-17,6,5,False,Industry
28759,28760,Article_28760,Economics,2023-03-22,5,5,True,University
28760,28761,Article_28761,Chemistry,2016-10-21,4,8,True,University
28761,28762,Article_28762,Biology,2022-12-09,1,4,False,Industry
28762,28763,Article_28763,Bio,2023-10-29,0,5,False,Government
28763,28764,Article_28764,Chemistry,2017-11-30,4,3,True,University
28764,28765,Article_28765,Physics,2023-09-26,2,7,False,nan
28765,28766,Article_28766,Biology,2019-06-14,18,4,True,Foundation
28766,28767,Article_28767,Biology,2015-11-19,11,2,False,nan
28767,28768,Article_28768,Physics,2022-10-24,4,2,True,Government
28768,28769,Article_28769,Economics,2024-01-18,5,10,False,University
28769,28770,Article_28770,Computer Science,2023-07-07,56,6,True,nan
28770,28771,Article_28771,Econ,2018-07-31,3,3,False,Industry
28771,28772,Article_28772,Computer Science,2018-06-28,45,10,False,Industry
28772,28773,Article_28773,Biology,2022-09-26,81,6,False,Industry
28773,28774,Article_28774,Computer Science,2023-10-29,18,2,False,nan
28774,28775,Article_28775,Biology,2020-01-28,7,5,True,Government
28775,28776,Article_28776,Chemistry,2019-06-28,9,7,True,nan
28776,28777,Article_28777,Psychology,2019-09-12,35,4,False,Government
28777,28778,Article_28778,Biology,2021-08-12,7,4,False,University
28778,28779,Article_28779,Comp Sci,2023-08-09,346,6,False,University
28779,28780,Article_28780,Chemistry,2023-12-31,4,3,False,Industry
28780,28781,Article_28781,Chemistry,2015-08-03,32,3,True,Government
28781,28782,Article_28782,CS,2023-02-15,45,5,True,nan
28782,28783,Article_28783,Psychology,2020-03-01,1,3,True,Industry
28783,28784,Article_28784,Economics,2017-05-31,16,4,False,University
28784,28785,Article_28785,Physics,2021-04-18,7,8,False,Industry
28785,28786,Article_28786,Biology,2023-07-19,7,8,True,Government
28786,28787,Article_28787,Economics,2019-11-10,49,5,True,Government
28787,28788,Article_28788,Comp Sci,2022-11-24,8,8,False,Government
28788,28789,Article_28789,Psychology,2020-06-14,91,3,True,nan
28789,28790,Article_28790,Econ,2015-12-21,2,4,True,University
28790,28791,Article_28791,Physics,2020-07-24,2,7,False,nan
28791,28792,Article_28792,Psychology,2016-11-19,7,10,False,Industry
28792,28793,Article_28793,Psychology,2023-06-16,5,9,False,Government
28793,28794,Article_28794,Psychology,2023-04-08,3,6,False,Government
28794,28795,Article_28795,Psychology,2018-10-30,0,2,True,University
28795,28796,Article_28796,Biology,2024-01-16,52,8,False,Foundation
28796,28797,Article_28797,Biology,2019-06-10,20,5,True,nan
28797,28798,Article_28798,Chem,2020-03-24,25,5,True,Government
28798,28799,Article_28799,Computer Science,2020-01-19,4,3,False,nan
28799,28800,Article_28800,Economics,2020-08-05,26,8,False,University
28800,28801,Article_28801,Economics,2020-04-09,255,7,True,University
28801,28802,Article_28802,Physics,2017-05-11,27,4,True,University
28802,28803,Article_28803,Chemistry,2016-10-06,12,5,False,Industry
28803,28804,Article_28804,Chemistry,2017-06-16,14,9,True,nan
28804,28805,Article_28805,Bio,2016-12-02,68,3,False,Industry
28805,28806,Article_28806,Physics,2015-04-09,2,5,False,Government
28806,28807,Article_28807,Psychology,2017-06-19,10,7,True,Government
28807,28808,Article_28808,Bio,2021-09-28,12,5,False,Government
28808,28809,Article_28809,Chem,2023-08-19,20,5,True,nan
28809,28810,Article_28810,Chem,2019-09-23,4,2,False,Foundation
28810,28811,Article_28811,Chemistry,2020-07-03,0,6,False,Foundation
28811,28812,Article_28812,Biology,2021-03-20,13,6,False,nan
28812,28813,Article_28813,Computer Science,2022-09-03,334,3,False,University
28813,28814,Article_28814,Chemistry,2024-04-24,22,2,True,Government
28814,28815,Article_28815,CS,2018-09-17,2,5,False,Industry
28815,28816,Article_28816,Chemistry,2023-09-25,6,9,False,Government
28816,28817,Article_28817,Biology,2019-04-03,8,6,True,University
28817,28818,Article_28818,Psychology,2020-12-02,111,2,False,Industry
28818,28819,Article_28819,Physics,2021-03-02,10,3,True,nan
28819,28820,Article_28820,Economics,2021-10-24,56,2,False,Foundation
28820,28821,Article_28821,Physics,2022-07-22,16,4,True,Government
28821,28822,Article_28822,Econ,2020-03-05,13,6,True,Industry
28822,28823,Article_28823,Biology,2021-08-19,2,7,False,Government
28823,28824,Article_28824,Psychology,2020-07-20,37,4,False,nan
28824,28825,Article_28825,Physics,2024-04-12,5,4,False,nan
28825,28826,Article_28826,Psychology,2017-02-05,58,4,False,Government
28826,28827,Article_28827,Psychology,2021-09-01,12,2,True,Government
28827,28828,Article_28828,Econ,2017-08-15,10,5,False,Foundation
28828,28829,Article_28829,Computer Science,2021-06-07,4,4,False,Government
28829,28830,Article_28830,Biology,2017-04-18,6,5,True,nan
28830,28831,Article_28831,Chemistry,2017-07-05,6,4,False,nan
28831,28832,Article_28832,Physics,2022-11-15,12,3,False,nan
28832,28833,Article_28833,Biology,2016-11-15,112,5,True,Industry
28833,28834,Article_28834,Economics,2020-10-27,1,5,True,nan
28834,28835,Article_28835,Psychology,2016-04-26,14,7,True,University
28835,28836,Article_28836,Computer Science,2022-06-02,146,7,False,Foundation
28836,28837,Article_28837,Physics,2021-02-18,2,5,True,Government
28837,28838,Article_28838,Chemistry,2015-09-19,6,2,True,Foundation
28838,28839,Article_28839,Economics,2022-03-27,40,4,True,University
28839,28840,Article_28840,Computer Science,2017-07-11,2,7,True,Government
28840,28841,Article_28841,Physics,2020-04-13,101,6,False,nan
28841,28842,Article_28842,Psychology,2020-12-14,70,4,False,Foundation
28842,28843,Article_28843,Biology,2018-04-21,17,6,False,University
28843,28844,Article_28844,Chemistry,2016-11-04,0,3,False,Government
28844,28845,Article_28845,Psychology,2023-11-06,6,4,True,Foundation
28845,28846,Article_28846,Economics,2021-11-03,48,4,False,nan
28846,28847,Article_28847,Econ,2019-05-06,7,6,False,Government
28847,28848,Article_28848,Physics,2018-02-07,12,4,False,Industry
28848,28849,Article_28849,Biology,2015-03-21,208,3,False,Industry
28849,28850,Article_28850,Psychology,2018-12-17,19,4,True,Industry
28850,28851,Article_28851,Psychology,2024-01-10,16,6,False,Foundation
28851,28852,Article_28852,Physics,2017-04-05,7,8,True,University
28852,28853,Article_28853,Physics,2024-01-12,110,3,False,University
28853,28854,Article_28854,Physics,2020-04-20,51,6,False,nan
28854,28855,Article_28855,Physics,2016-02-11,6,2,True,Industry
28855,28856,Article_28856,Chemistry,2021-11-26,4,3,False,Industry
28856,28857,Article_28857,Psychology,2018-04-12,3,5,True,Government
28857,28858,Article_28858,Economics,2019-07-06,6,2,False,nan
28858,28859,Article_28859,Physics,2021-09-04,4,4,True,University
28859,28860,Article_28860,Physics,2023-09-12,14,7,True,Government
28860,28861,Article_28861,Physics,2020-10-10,39,7,False,Government
28861,28862,Article_28862,Computer Science,2020-08-16,4,6,False,Foundation
28862,28863,Article_28863,Biology,2022-01-18,4,5,True,Industry
28863,28864,Article_28864,Physics,2020-12-12,5,5,True,nan
28864,28865,Article_28865,Economics,2020-05-03,19,4,True,University
28865,28866,Article_28866,Chemistry,2019-04-05,2,7,True,nan
28866,28867,Article_28867,Physics,2020-06-09,1,6,False,Industry
28867,28868,Article_28868,Psych,2022-12-11,8,6,True,Industry
28868,28869,Article_28869,Chemistry,2018-10-23,13,8,True,University
28869,28870,Article_28870,Chem,2021-06-15,10,6,False,University
28870,28871,Article_28871,Comp Sci,2018-12-28,10,8,False,Foundation
28871,28872,Article_28872,Psychology,2022-04-08,39,4,True,nan
28872,28873,Article_28873,Psychology,2016-03-08,63,5,False,University
28873,28874,Article_28874,Computer Science,2019-11-20,11,6,True,Government
28874,28875,Article_28875,Chemistry,2022-11-05,14,5,True,University
28875,28876,Article_28876,Psychology,2015-09-16,159,2,False,nan
28876,28877,Article_28877,Economics,2019-07-01,8,5,True,nan
28877,28878,Article_28878,Psychology,2021-10-31,6,6,False,Industry
28878,28879,Article_28879,Economics,2015-09-04,1,4,False,Industry
28879,28880,Article_28880,Economics,2016-07-11,31,6,False,nan
28880,28881,Article_28881,Physics,2020-02-16,1,5,False,Industry
28881,28882,Article_28882,Chemistry,2023-01-09,5,5,False,Government
28882,28883,Article_28883,Comp Sci,2020-04-25,2,6,False,Industry
28883,28884,Article_28884,CS,2023-07-06,2,8,False,Government
28884,28885,Article_28885,Chemistry,2017-12-19,101,8,False,nan
28885,28886,Article_28886,Computer Science,2016-03-07,14,9,True,Industry
28886,28887,Article_28887,Econ,2021-09-27,1,7,True,University
28887,28888,Article_28888,Biology,2018-05-24,18,3,True,Government
28888,28889,Article_28889,Comp Sci,2019-06-21,49,6,True,University
28889,28890,Article_28890,Biology,2017-03-21,23,3,False,nan
28890,28891,Article_28891,Economics,2020-12-25,59,4,False,University
28891,28892,Article_28892,Chemistry,2024-04-21,26,6,False,University
28892,28893,Article_28893,Psychology,2023-04-12,36,7,False,Industry
28893,28894,Article_28894,Physics,2017-10-22,10,4,False,University
28894,28895,Article_28895,Psychology,2019-02-28,100,4,True,nan
28895,28896,Article_28896,Economics,2017-04-14,38,5,True,Government
28896,28897,Article_28897,Biology,2019-01-31,18,8,False,nan
28897,28898,Article_28898,Psychology,2024-01-11,3,4,True,nan
28898,28899,Article_28899,Biology,2024-01-24,53,4,False,nan
28899,28900,Article_28900,Psychology,2015-06-23,64,5,False,Government
28900,28901,Article_28901,Computer Science,2018-10-28,246,5,False,Government
28901,28902,Article_28902,Economics,2023-11-15,11,3,False,Government
28902,28903,Article_28903,Physics,2017-10-24,21,6,True,Foundation
28903,28904,Article_28904,Physics,2016-08-21,20,7,False,nan
28904,28905,Article_28905,Economics,2024-06-25,0,4,False,University
28905,28906,Article_28906,Psychology,2019-03-26,40,6,False,Government
28906,28907,Article_28907,Chem,2022-01-03,23,6,True,Government
28907,28908,Article_28908,Chemistry,2023-09-20,6,3,False,University
28908,28909,Article_28909,Chemistry,2023-09-09,3,4,True,Government
28909,28910,Article_28910,Economics,2022-01-08,2,8,True,Foundation
28910,28911,Article_28911,Physics,2020-10-22,29,6,False,nan
28911,28912,Article_28912,Computer Science,2016-08-24,4,5,True,Industry
28912,28913,Article_28913,Physics,2023-09-20,25,4,False,nan
28913,28914,Article_28914,CS,2018-01-08,10,2,False,Industry
28914,28915,Article_28915,Physics,2019-07-15,18,3,True,Government
28915,28916,Article_28916,Economics,2016-03-18,77,2,False,Industry
28916,28917,Article_28917,Biology,2021-10-25,25,6,False,University
28917,28918,Article_28918,Biology,2016-02-11,22,3,False,Government
28918,28919,Article_28919,Computer Science,2021-06-22,5,3,True,Industry
28919,28920,Article_28920,Psychology,2017-07-01,24,8,True,University
28920,28921,Article_28921,Economics,2024-03-09,11,5,False,Foundation
28921,28922,Article_28922,Psychology,2021-01-02,1,4,True,Industry
28922,28923,Article_28923,Economics,2022-11-07,9,4,True,nan
28923,28924,Article_28924,Chemistry,2016-07-23,67,9,True,nan
28924,28925,Article_28925,Chemistry,2022-06-21,3,5,True,Industry
28925,28926,Article_28926,Chemistry,2021-12-16,19,8,True,nan
28926,28927,Article_28927,Economics,2016-08-13,10,5,True,Foundation
28927,28928,Article_28928,Physics,2022-09-17,12,4,True,University
28928,28929,Article_28929,Psych,2021-07-28,9,5,False,Government
28929,28930,Article_28930,Computer Science,2023-08-11,17,6,False,Government
28930,28931,Article_28931,Biology,2022-05-28,2,3,True,nan
28931,28932,Article_28932,Physics,2016-04-07,26,3,False,University
28932,28933,Article_28933,Psychology,2024-02-14,6,7,False,University
28933,28934,Article_28934,Computer Science,2023-09-08,15,7,True,Government
28934,28935,Article_28935,Chemistry,2021-06-07,16,3,False,University
28935,28936,Article_28936,Economics,2017-04-17,17,2,True,Industry
28936,28937,Article_28937,Economics,2021-07-14,8,4,False,Government
28937,28938,Article_28938,Economics,2021-09-20,2,7,False,Industry
28938,28939,Article_28939,Economics,2019-06-18,5,6,False,nan
28939,28940,Article_28940,Biology,2020-12-07,7,3,True,nan
28940,28941,Article_28941,Computer Science,2024-06-18,1,5,True,Government
28941,28942,Article_28942,Physics,2022-07-23,5,5,True,nan
28942,28943,Article_28943,Chemistry,2022-07-11,57,5,False,Foundation
28943,28944,Article_28944,Psychology,2020-04-25,2,3,False,Government
28944,28945,Article_28945,Economics,2018-05-01,35,5,True,Government
28945,28946,Article_28946,Psychology,2023-01-17,5,1,True,Government
28946,28947,Article_28947,Economics,2020-01-23,5,3,True,Government
28947,28948,Article_28948,Physics,2016-02-24,9,4,True,Foundation
28948,28949,Article_28949,Computer Science,2023-06-24,18,2,True,nan
28949,28950,Article_28950,Bio,2019-04-01,6,1,True,nan
28950,28951,Article_28951,Psychology,2017-07-10,5,3,False,University
28951,28952,Article_28952,Psychology,2022-08-11,84,4,True,Industry
28952,28953,Article_28953,Economics,2016-05-31,14,5,True,Industry
28953,28954,Article_28954,Chemistry,2023-10-27,1,4,False,nan
28954,28955,Article_28955,Psychology,2022-09-30,0,5,False,Government
28955,28956,Article_28956,Computer Science,2021-11-09,91,4,False,nan
28956,28957,Article_28957,Bio,2019-01-25,44,2,True,Industry
28957,28958,Article_28958,Physics,2022-03-24,15,1,True,Foundation
28958,28959,Article_28959,Computer Science,2022-05-10,14,8,False,nan
28959,28960,Article_28960,Computer Science,2017-09-16,12,4,False,nan
28960,28961,Article_28961,Chemistry,2017-01-05,13,6,False,Foundation
28961,28962,Article_28962,Chemistry,2022-11-25,16,3,True,Government
28962,28963,Article_28963,Chemistry,2018-07-04,52,4,False,Government
28963,28964,Article_28964,Econ,2015-05-26,45,4,False,Foundation
28964,28965,Article_28965,Physics,2023-06-10,16,5,False,Foundation
28965,28966,Article_28966,Psychology,2022-04-05,16,6,False,nan
28966,28967,Article_28967,Psychology,2022-09-28,39,4,False,University
28967,28968,Article_28968,Chem,2021-01-18,27,6,False,Foundation
28968,28969,Article_28969,Physics,2016-08-14,10,7,False,Industry
28969,28970,Article_28970,Chem,2023-05-20,0,6,False,Foundation
28970,28971,Article_28971,Biology,2019-10-04,32,3,False,nan
28971,28972,Article_28972,Chemistry,2022-09-10,58,5,False,Foundation
28972,28973,Article_28973,Psychology,2022-09-05,8,4,False,nan
28973,28974,Article_28974,Chemistry,2018-07-01,2,5,False,nan
28974,28975,Article_28975,Computer Science,2016-09-06,45,6,True,nan
28975,28976,Article_28976,Computer Science,2017-06-22,46,4,True,Government
28976,28977,Article_28977,Computer Science,2018-05-26,3,4,True,Government
28977,28978,Article_28978,Psychology,2017-09-28,23,3,False,Government
28978,28979,Article_28979,Psychology,2020-01-08,6,6,True,nan
28979,28980,Article_28980,Bio,2022-08-25,19,7,True,Foundation
28980,28981,Article_28981,Economics,2020-12-29,85,5,False,nan
28981,28982,Article_28982,Computer Science,2023-03-14,23,3,False,Industry
28982,28983,Article_28983,Biology,2016-01-28,5,5,True,Industry
28983,28984,Article_28984,Computer Science,2021-04-07,5,6,True,nan
28984,28985,Article_28985,Chemistry,2020-10-31,194,3,False,Government
28985,28986,Article_28986,Chemistry,2024-05-18,72,5,False,nan
28986,28987,Article_28987,Chem,2023-01-05,6,5,True,Foundation
28987,28988,Article_28988,Physics,2020-12-15,10,4,True,Foundation
28988,28989,Article_28989,Computer Science,2022-10-15,7,3,False,Government
28989,28990,Article_28990,Biology,2023-06-27,15,7,False,nan
28990,28991,Article_28991,Psychology,2019-11-11,36,5,False,University
28991,28992,Article_28992,Chem,2024-01-26,25,6,False,nan
28992,28993,Article_28993,Computer Science,2024-05-08,32,6,True,Government
28993,28994,Article_28994,Computer Science,2023-08-30,4,6,False,University
28994,28995,Article_28995,Chemistry,2015-04-16,14,6,False,Industry
28995,28996,Article_28996,Psychology,2019-11-07,39,5,False,Foundation
28996,28997,Article_28997,Biology,2018-02-19,102,4,True,University
28997,28998,Article_28998,Chemistry,2023-08-14,0,6,False,nan
28998,28999,Article_28999,Computer Science,2015-12-05,23,3,True,Government
28999,29000,Article_29000,Econ,2021-04-28,67,6,False,University
29000,29001,Article_29001,Biology,2017-02-08,0,4,True,Government
29001,29002,Article_29002,Computer Science,2022-02-25,82,8,False,nan
29002,29003,Article_29003,Physics,2015-09-13,268,4,True,Government
29003,29004,Article_29004,Biology,2017-05-31,15,5,False,Industry
29004,29005,Article_29005,Economics,2021-08-03,25,4,False,Government
29005,29006,Article_29006,Psychology,2024-03-12,3,5,False,University
29006,29007,Article_29007,Economics,2020-09-15,214,5,False,nan
29007,29008,Article_29008,Psychology,2016-11-26,18,6,False,Industry
29008,29009,Article_29009,Physics,2019-07-12,0,4,True,Government
29009,29010,Article_29010,Computer Science,2022-06-20,47,5,True,University
29010,29011,Article_29011,Chem,2019-08-03,3,3,True,University
29011,29012,Article_29012,Chemistry,2022-09-09,6,3,False,Government
29012,29013,Article_29013,Computer Science,2016-07-20,18,4,True,Foundation
29013,29014,Article_29014,Economics,2019-10-27,12,7,True,Industry
29014,29015,Article_29015,Psychology,2019-09-17,19,6,False,Government
29015,29016,Article_29016,Biology,2016-01-02,22,6,False,nan
29016,29017,Article_29017,Psychology,2022-06-25,80,4,True,Government
29017,29018,Article_29018,Economics,2015-01-25,1,7,True,University
29018,29019,Article_29019,Biology,2016-11-12,25,3,True,Foundation
29019,29020,Article_29020,Biology,2018-03-15,15,3,False,nan
29020,29021,Article_29021,Chemistry,2016-10-31,8,7,True,Government
29021,29022,Article_29022,Physics,2022-10-04,2,3,True,Government
29022,29023,Article_29023,Biology,2019-07-29,21,3,True,University
29023,29024,Article_29024,Chemistry,2019-06-03,3,8,False,Foundation
29024,29025,Article_29025,Chemistry,2018-08-02,1,7,False,Industry
29025,29026,Article_29026,Biology,2018-11-13,9,2,True,nan
29026,29027,Article_29027,Comp Sci,2015-07-16,27,8,True,nan
29027,29028,Article_29028,Psychology,2021-09-30,4,6,True,Industry
29028,29029,Article_29029,Physics,2015-01-06,0,4,True,Government
29029,29030,Article_29030,Economics,2024-03-29,11,5,True,Government
29030,29031,Article_29031,Chemistry,2017-05-21,65,6,False,University
29031,29032,Article_29032,Biology,2016-01-23,4,7,False,University
29032,29033,Article_29033,Economics,2017-10-07,1,3,False,Industry
29033,29034,Article_29034,Psychology,2019-06-30,1,4,False,nan
29034,29035,Article_29035,Economics,2017-03-04,4,5,False,Government
29035,29036,Article_29036,Psychology,2019-04-05,12,2,True,Government
29036,29037,Article_29037,Economics,2016-11-02,6,3,False,nan
29037,29038,Article_29038,Biology,2024-01-09,17,7,False,nan
29038,29039,Article_29039,Physics,2022-04-27,14,8,True,Industry
29039,29040,Article_29040,Economics,2021-04-16,49,5,False,nan
29040,29041,Article_29041,Chemistry,2020-06-07,10,4,False,Foundation
29041,29042,Article_29042,Psychology,2017-09-11,28,5,False,Foundation
29042,29043,Article_29043,Economics,2022-07-03,12,5,False,University
29043,29044,Article_29044,Chem,2020-10-13,15,1,False,Industry
29044,29045,Article_29045,Computer Science,2018-11-29,15,2,False,Industry
29045,29046,Article_29046,Biology,2021-06-04,2,3,False,Government
29046,29047,Article_29047,Physics,2017-03-03,10,4,False,Government
29047,29048,Article_29048,Biology,2019-03-04,5,6,True,University
29048,29049,Article_29049,Psychology,2020-02-20,3,2,True,University
29049,29050,Article_29050,Computer Science,2018-10-22,21,3,False,Foundation
29050,29051,Article_29051,Biology,2017-08-20,24,3,True,Foundation
29051,29052,Article_29052,Physics,2019-02-20,5,5,False,University
29052,29053,Article_29053,Psychology,2017-01-02,32,6,True,Government
29053,29054,Article_29054,Comp Sci,2016-08-20,6,5,True,nan
29054,29055,Article_29055,Chemistry,2021-01-07,42,4,False,Government
29055,29056,Article_29056,Biology,2019-12-10,261,5,False,nan
29056,29057,Article_29057,Psychology,2019-02-14,23,5,False,nan
29057,29058,Article_29058,Computer Science,2020-09-01,10,5,True,nan
29058,29059,Article_29059,Physics,2017-12-22,4,5,True,Government
29059,29060,Article_29060,Chemistry,2016-09-02,16,5,False,Government
29060,29061,Article_29061,Economics,2022-01-18,3,3,False,Industry
29061,29062,Article_29062,Biology,2018-02-14,8,5,True,Foundation
29062,29063,Article_29063,Economics,2024-01-29,3,4,False,University
29063,29064,Article_29064,Biology,2020-03-09,39,5,True,Industry
29064,29065,Article_29065,Physics,2019-01-14,5,7,True,nan
29065,29066,Article_29066,Economics,2016-05-19,11,4,True,University
29066,29067,Article_29067,Physics,2024-05-01,1,4,False,Government
29067,29068,Article_29068,Psych,2016-08-28,7,3,False,Foundation
29068,29069,Article_29069,Psychology,2019-05-16,7,3,False,Foundation
29069,29070,Article_29070,CS,2019-08-19,3,6,False,Government
29070,29071,Article_29071,Chemistry,2015-10-17,8,3,True,University
29071,29072,Article_29072,Psychology,2019-08-07,0,2,True,Industry
29072,29073,Article_29073,Economics,2015-08-21,2,5,True,Foundation
29073,29074,Article_29074,Computer Science,2022-05-22,1,5,False,Government
29074,29075,Article_29075,Psychology,2018-12-03,35,8,True,nan
29075,29076,Article_29076,Physics,2021-03-26,11,10,True,nan
29076,29077,Article_29077,Computer Science,2022-03-21,0,4,False,nan
29077,29078,Article_29078,Economics,2017-10-01,48,5,False,nan
29078,29079,Article_29079,Chemistry,2021-05-26,22,5,True,nan
29079,29080,Article_29080,Chem,2024-06-07,10,6,False,Government
29080,29081,Article_29081,Physics,2018-05-08,19,7,True,Foundation
29081,29082,Article_29082,Economics,2018-03-02,10,7,False,nan
29082,29083,Article_29083,CS,2021-06-27,7,8,False,Government
29083,29084,Article_29084,Physics,2022-07-04,13,3,True,Government
29084,29085,Article_29085,Biology,2019-11-25,13,6,True,Foundation
29085,29086,Article_29086,Physics,2023-04-28,3,5,False,Industry
29086,29087,Article_29087,Bio,2016-08-10,34,2,False,Industry
29087,29088,Article_29088,Biology,2022-08-21,4,3,False,Government
29088,29089,Article_29089,Physics,2021-07-11,7,11,True,Government
29089,29090,Article_29090,Economics,2015-06-28,39,7,True,Government
29090,29091,Article_29091,CS,2021-10-17,55,5,False,nan
29091,29092,Article_29092,Psych,2017-05-22,45,7,False,University
29092,29093,Article_29093,Economics,2016-03-13,1,4,True,Government
29093,29094,Article_29094,Psych,2022-10-03,9,4,False,nan
29094,29095,Article_29095,Biology,2021-12-02,2,3,True,University
29095,29096,Article_29096,Biology,2021-11-20,2,4,False,Industry
29096,29097,Article_29097,Psych,2019-03-01,4,4,True,University
29097,29098,Article_29098,Economics,2021-10-02,8,4,False,nan
29098,29099,Article_29099,Biology,2016-06-25,5,8,False,Foundation
29099,29100,Article_29100,Economics,2015-06-24,0,6,True,Government
29100,29101,Article_29101,Chemistry,2024-03-23,17,5,True,Government
29101,29102,Article_29102,Chemistry,2021-05-14,10,7,True,University
29102,29103,Article_29103,CS,2020-09-09,68,4,False,Foundation
29103,29104,Article_29104,Psychology,2015-02-20,10,8,True,Industry
29104,29105,Article_29105,CS,2019-08-28,0,7,False,Government
29105,29106,Article_29106,Economics,2017-09-10,1,4,True,Government
29106,29107,Article_29107,Psychology,2022-12-13,1,3,False,Government
29107,29108,Article_29108,Chemistry,2020-04-16,8,2,False,Foundation
29108,29109,Article_29109,Economics,2022-04-02,112,6,True,Industry
29109,29110,Article_29110,Computer Science,2016-09-27,24,7,False,Foundation
29110,29111,Article_29111,Physics,2015-06-08,14,2,True,nan
29111,29112,Article_29112,Psychology,2023-09-07,2,11,True,Industry
29112,29113,Article_29113,Biology,2023-10-19,22,7,False,Foundation
29113,29114,Article_29114,Biology,2015-04-27,8,6,True,Industry
29114,29115,Article_29115,Physics,2019-01-31,17,6,False,Government
29115,29116,Article_29116,Computer Science,2020-09-17,24,5,True,Foundation
29116,29117,Article_29117,Chemistry,2021-07-23,6,4,True,Government
29117,29118,Article_29118,Biology,2017-09-11,18,5,True,Government
29118,29119,Article_29119,Computer Science,2023-11-12,161,6,True,nan
29119,29120,Article_29120,Psychology,2023-09-14,71,7,True,Industry
29120,29121,Article_29121,CS,2022-11-30,43,5,False,nan
29121,29122,Article_29122,Computer Science,2017-02-24,341,2,False,Government
29122,29123,Article_29123,Biology,2019-06-07,188,4,False,University
29123,29124,Article_29124,Psych,2019-03-08,102,8,True,Industry
29124,29125,Article_29125,Physics,2018-09-08,2,4,False,nan
